Time,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
250,97.9996337890625,97.8609848022461,97.7470169067383,98.0780944824219,97.8904800415039,35.7556915283203,19.6418628692627,24.5746517181396
255,98.0349502563477,97.9137573242188,97.7969818115234,98.1218338012695,97.9506759643555,35.5504264831543,19.8370952606201,24.6131763458252
260,98.0957489013672,97.9675369262695,97.8638000488281,98.1886520385742,98.0088653564453,35.2943954467773,19.9913959503174,24.649694442749
265,98.1784133911133,98.0381622314453,97.9133605957031,98.2506484985352,98.0829086303711,34.907341003418,20.121618270874,24.6697597503662
270,98.2508544921875,98.124641418457,97.9954223632813,98.3222808837891,98.1296615600586,34.850959777832,20.2089004516602,24.7275466918945
275,98.3208770751953,98.2075119018555,98.070671081543,98.3852844238281,98.2197494506836,35.1338768005371,20.3180541992188,24.7373790740967
280,98.3963241577148,98.2819519042969,98.1431045532227,98.4685592651367,98.2913818359375,35.5291557312012,20.4362373352051,24.7642669677734
285,98.4822006225586,98.3491668701172,98.2227630615234,98.5450057983398,98.3634185791016,35.5265502929688,20.5209121704102,24.7867393493652
290,98.5257415771484,98.4171905517578,98.2849655151367,98.6054000854492,98.4191970825195,35.7552909851074,20.60378074646,24.8035945892334
295,98.6072082519531,98.4793930053711,98.3583984375,98.6728210449219,98.4860153198242,35.9575462341309,20.6902618408203,24.8009853363037
300,98.6535568237305,98.5540313720703,98.4214019775391,98.7446517944336,98.5568466186523,36.1429481506348,20.7667083740234,24.8190441131592
305,98.7276000976563,98.6019897460938,98.4683532714844,98.7970199584961,98.6190414428711,36.3560371398926,20.8909111022949,24.8258666992188
310,98.7906036376953,98.6615829467773,98.5249404907227,98.8620300292969,98.6742248535156,36.6748695373535,20.9884281158447,24.8328895568848
315,98.8303298950195,98.7292022705078,98.5905532836914,98.9156036376953,98.7394332885742,36.7408866882324,21.0472183227539,24.840913772583
320,98.8959426879883,98.7914047241211,98.6499481201172,98.9681777954102,98.8020401000977,36.7035636901855,21.0456123352051,24.838306427002
325,98.9675750732422,98.8542098999023,98.7219772338867,99.0414123535156,98.878288269043,36.3576431274414,21.0514316558838,24.8674011230469
330,99.041618347168,98.9105911254883,98.7974243164063,99.116455078125,98.941291809082,36.1999320983887,21.0845394134521,24.8816471099854
335,99.1214752197266,98.9982757568359,98.8620300292969,99.1844787597656,99.0205459594727,35.6421241760254,21.1220607757568,24.8970966339111
340,99.1788558959961,99.0532531738281,98.953125,99.2647399902344,99.0893707275391,34.8296890258789,21.1748313903809,24.9167613983154
345,99.259521484375,99.1292953491211,99.0153274536133,99.3351669311523,99.1640090942383,33.9813423156738,21.2300109863281,24.9283981323242
